used,"x, 2theta (deg)",obs,calc,bkg,diff,Gd2Zr2O7,Gd3Fe5O12,tick-pos,diff/sigma,Axis-limits
1,28.95,18613.3,18427.24626133262,18026.273293866747,-1858.146261, , , ,148.82876066137217, 
1,28.96,18370,18430.377103501247,18023.769054189106,-2104.577104, , , ,149.37637028660188, 
1,28.97,18290,18434.024592452406,18021.265946982385,-2188.224592, , , ,148.20020242901154, 
1,28.98,18613.3,18438.184397547237,18018.763972916604,-1869.084398, , , ,149.49916387726054, 
1,28.99,18313.3,18442.85549169642,18016.263132660213,-2173.755492, , , ,148.67178615998395, 
1,29,18293.3,18448.03995240799,18013.763426880054,-2198.939952, , , ,148.26766336595446, 
1,29.01,18103.3,18453.742791012133,18011.26485624138,-2394.642791, , , ,149.5770704352776, 
1,29.02,18540,18459.97166,18008.767421407847,-1964.17166, , , ,149.05267525274414, 
1,29.03,18223.3,18466.737093561915,18006.27112304152,-2287.637094, , , ,148.63815122639275, 
1,29.04,18353.3,18474.052040690618,18003.77596180287,-2164.952041, , , ,149.6773195911792, 
1,29.05,18156.7,18481.932114996496,18001.281938350774,-2369.432115, , , ,148.85126804968777, 
1,29.06,18203.3,18490.39549581333,17998.789053342527,-2331.295496, , , ,149.66629547095766, 
1,29.07,18613.3,18499.46300097746,17996.29730743384,-1930.363001, , , ,148.16646044230117, 
1,29.08,18413.3,18509.158226048607,17993.806701278812,-2140.058226, , , ,150.9195149740417, 
1,29.09,18273.3,18519.507323645143,17991.317235529976,-2290.407324, , , ,147.7609556005916, 
1,29.1,18193.3,18530.53966946775,17988.828910838263,-2381.439669, , , ,148.7168450445342, 
1,29.11,18400,18542.287457131533,17986.34172785304,-2186.487457, , , ,147.5354195, 
1,29.12,18543.3,18554.786230302736,17983.855687222065,-2055.68623, , , ,148.34655371797487, 
1,29.13,18343.3,18568.07501423854,17981.370789591518,-2268.975014, , , ,148.7168450445342, 
1,29.14,18640,18582.19639,17978.887035606014,-1986.396386, , , ,148.14418652110518, 
1,29.15,18140,18597.197237339547,17976.404425908557,-2501.397237, , , ,148.33509362251402, 
1,29.16,18520,18613.128407246502,17973.922961140586,-2137.328407, , , ,149.04126945245736, 
1,29.17,18316.7,18630.045793676185,17971.442641941965,-2357.545794, , , ,146.4127726668681, 
1,29.18,18386.7,18648.01014664073,17968.963468950962,-2305.510147, , , ,148.26766336595446, 
1,29.19,18610,18667.087760205937,17966.485442804264,-2101.28776, , , ,148.4476338646056, 
1,29.2,18340,18687.35146116125,17964.008564137013,-2391.551461, , , ,149.25381067162073, 
1,29.21,18226.7,18708.880436347805,17961.53283358273,-2526.380436, , , ,148.35767590522573, 
1,29.22,18166.7,18731.761417793263,17959.058251773393,-2609.261418, , , ,150.22216880340932, 
1,29.23,18590,18756.089560883276,17956.584819339372,-2210.289561, , , ,148.23393673514846, 
1,29.24,18863.3,18781.96872887269,17954.11254,-1962.868729, , , ,147.99763511624096, 
1,29.25,18770,18809.513187492325,17951.641405111004,-2083.713187, , , ,147.6255397957955, 
1,29.26,18763.3,18838.84835908165,17949.17142456955,-2119.748359, , , ,146.67412859805918, 
1,29.27,18750,18870.11248739565,17946.70259590925,-2164.312487, , , ,147.80629215293914, 
1,29.28,18736.7,18903.45755716684,17944.234919752605,-2210.957557, , , ,147.60318424749514, 
1,29.29,18716.7,18939.051426515976,17941.768396720585,-2266.551427, , , ,146.49232061783988, 
1,29.3,19070,18977.080022547536,17939.303027432554,-1951.280023, , , ,147.63705496927253, 
1,29.31,18980,19017.74848,17936.838812506347,-2081.948485, , , ,148.26766336595446, 
1,29.32,18730,19061.28541506358,17934.37575,-2375.485415, , , ,146.1393170916027, 
1,29.33,18880,19107.94455594254,17931.91384820278,-2272.144556, , , ,146.6059343955762, 
1,29.34,18280,19158.008598236698,17929.453100053226,-2922.208598, , , ,145.5678535941229, 
1,29.35,19023.3,19211.793579122343,17926.99350872106,-2232.693579, , , ,147.16215546124621, 
1,29.36,18903.3,19269.653578603367,17924.53507481628,-2410.553579, , , ,145.4303957224899, 
1,29.37,19230,19331.985284074282,17922.0778,-2146.185284, , , ,145.69385711141015, 
1,29.38,19056.7,19399.236025718063,17919.62168172097,-2386.736026, , , ,147.1506031248258, 
1,29.39,19186.7,19471.91017346431,17917.166723742594,-2329.410173, , , ,146.81042197337354, 
1,29.4,19620,19550.57899583684,17914.712925615895,-1974.778996, , , ,148.27912867291877, 
1,29.41,19576.7,19635.890388881315,17912.260287943056,-2103.390389, , , ,147.28645558910026, 
1,29.42,19733.3,19728.58325233221,17909.808811324685,-2039.483252, , , ,146.6175296477198, 
1,29.43,19703.3,19829.50057763285,17907.35849635983,-2170.400578, , , ,147.18457799647354, 
1,29.44,19780,19939.610442230573,17904.909343646003,-2203.810442, , , ,147.71594362153328, 
1,29.45,20543.3,20060.026240996373,17902.461353779127,-1560.926241, , , ,147.59166643140796, 
1,29.46,20573.3,20192.035369303914,17900.014527353596,-1662.935369, , , ,145.67086187704115, 
1,29.47,20720,20337.131269388978,17897.56886496223,-1661.331269, , , ,147.0601917583409, 
1,29.48,21146.7,20497.054228177498,17895.124367196317,-1394.554228, , , ,145.57918807302093, 
1,29.49,21473.3,20673.841607336457,17892.681034645568,-1244.741607, , , ,147.48999966099396, 
1,29.5,21726.7,20869.8915,17890.23886789815,-1187.391504, , , ,145.8536938167834, 
1,29.51,22240,21088.040812273695,17887.79786754069,-892.2408123, , , ,145.62520386251825, 
1,29.52,22940,21331.666965297998,17885.358034158235,-435.8669653, , , ,143.9558960237475, 
1,29.53,24040,21604.821732334996,17882.91936833432,390.9782676650036, , , ,145.13200887467931, 
1,29.54,24486.7,21912.41370219354,17880.481870650903,530.0862978064622, , , ,146.5377084575844, 
1,29.55,25120,22260.466893924695,17878.045541688396,815.3331060753051, , , ,144.90238093281974, 
1,29.56,25680,22656.50448471689,17875.610382025683,979.2955152831098, , , ,144.90238093281974, 
1,29.57,26383.3,23110.14024002602,17873.176392240064,1228.9597599739798, , , ,146.54930910789037, 
1,29.58,27540,23634.000074621585,17870.74357290735,1861.7999253784153, , , ,146.62878298615178, 
1,29.59,28036.7,24245.151692623574,17868.31192460174,1747.3483073764262, , , ,145.97945060863876, 
1,29.6,29033.3,24967.226648808282,17865.881447895954,2021.873351191717, , , ,146.99217666256936, 
1,29.61,30476.7,25833.44891091508,17863.452143361115,2599.051089084919, , , ,145.62520386251825, 
1,29.62,31860,26890.559910101652,17861.02401156684,2925.240089898348, , , ,146.66287873896383, 
1,29.63,33833.3,28203.419861515667,17858.59705308118,3585.6801384843357, , , ,146.02499785995548, 
1,29.64,35690,29859.529981265394,17856.17126847067,3786.2700187346063, , , ,146.6969666, 
1,29.65,38593.3,31972.21497337333,17853.746658300275,4576.885026626672, , , ,145.26974908768858, 
1,29.66,41733.3,34680.76683520746,17851.323223133448,5008.3331647925415, , , ,145.7624780250391, 
1,29.67,45006.7,38145.73599389968,17848.900963532084,4816.764006100316, , , ,144.5797357861744, 
1,29.68,49040,42537.68875182931,17846.479880056562,4458.111248170692, , , ,144.1526968183391, 
1,29.69,54740,48017.50416091454,17844.05997326571,4678.295839085459, , , ,146.40116119758068, 
1,29.7,59930,54703.86840400717,17841.641243716822,3181.9315959928326, , , ,146.4127726668681, 
1,29.71,68130,62616.92812335185,17839.22369196565,3468.8718766481516, , , ,146.73104647619738, 
1,29.72,76196.7,71577.62366188347,17836.80731856643,2574.876338116531, , , ,144.31458692730962, 
1,29.73,83993.3,81048.14562,17834.39212407185,900.9543835620977, , , ,145.13200887467931, 
1,29.74,91550,89971.68775754655,17831.97810903308,-465.8877575, , , ,145.2126027588515, 
1,29.75,99280,96843.51710358009,17829.56527399974,392.28289641991137, , , ,144.77568856683087, 
1,29.76,101317,100305.32108751152,17827.153619519937,-1032.521088, , , ,145.53350129781114, 
1,29.77,102210,100033.07571978691,17824.743146140234,132.7242802130902, , , ,144.93688281455482, 
1,29.78,98866.7,97003.98699414241,17822.333854405675,-181.4869941, , , ,144.69519687950944, 
1,29.79,93183.3,92778.08122348161,17819.925744859782,-1638.981223, , , ,143.8054240979804, 
1,29.8,86220,88579.67964,17817.518818044533,-4403.87964, , , ,142.7585373979434, 
1,29.81,82453.3,84863.85055464557,17815.113074500394,-4454.750555, , , ,144.5797357861744, 
1,29.82,76843.3,81344.69939,17812.70851476629,-6545.599388, , , ,144.7642911770717, 
1,29.83,72543.3,77327.56984733307,17810.30513937964,-6828.469847, , , ,144.5451486560514, 
1,29.84,67793.3,72260.60251384573,17807.902948876334,-6511.502514, , , ,144.49913494550756, 
1,29.85,61026.7,66174.50828724555,17805.50194379073,-7192.008287, , , ,144.31458692730962, 
1,29.86,55110,59614.79787275037,17803.10212465567,-6548.997873, , , ,144.6029045351441, 
1,29.87,48990,53223.22514251518,17800.703492002478,-6277.425143, , , ,144.85613552763309, 
1,29.88,43520,47436.83205857113,17798.30604636096,-5961.032059, , , ,144.30280662551232, 
1,29.89,38786.7,42446.80755564556,17795.90978825939,-5704.307556, , , ,144.77568856683087, 
1,29.9,34043.3,38278.18872,17793.51471822454,-6279.088716, , , ,144.82161440889962, 
1,29.91,30516.7,34870.145437569896,17791.120836781647,-6397.645438, , , ,145.15508947329405, 
1,29.92,28236.7,32125.282676949766,17788.72814445444,-5932.782677, , , ,146.25320509308506, 
1,29.93,26073.3,29935.43049308652,17786.33664176514,-5906.330493, , , ,145.33857024203863, 
1,29.94,24720,28195.250976103864,17783.94632923444,-5519.450976, , , ,145.38466218965465, 
1,29.95,23396.7,26809.812469826953,17781.557207381527,-5457.31247, , , ,145.5448384519355, 
1,29.96,22400,25698.513882942236,17779.169276724075,-5342.713883, , , ,145.20089531404412, 
1,29.97,22033.3,24796.32419959674,17776.78253777823,-4807.2242, , , ,145.77379737113253, 
1,29.98,21473.3,24052.96752925932,17774.39699105865,-4623.867529, , , ,145.9565003691168, 
1,29.99,21223.3,23430.85816765384,17772.012637078467,-4251.758168, , , ,145.02861786557852, 
1,30,20963.3,22902.512221339595,17769.629476349306,-3983.412221, , , ,5.185799050271643, 
1,30.01,20780,22448.00683485718,17767.247509381283,-3712.206835, , , ,0.2152691708489225, 
1,30.02,20043.3,22052.84029422532,17764.86673668301,-4053.740294, , , ,2.115460074, 
1,30.03,20026.7,21706.28273631887,17762.487158761578,-3723.782736, , , ,1.9966453057311118, 
1,30.04,20086.7,21400.20513529613,17760.108776122597,-3357.705135, , , ,0.8044122997260785, 
1,30.05,19580,21128.285469074828,17757.73158927015,-3592.485469, , , ,1.8245716010308175, 
1,30.06,19023.3,20885.48968209333,17755.35559870682,-3906.389682, , , ,1.7206292608458857, 
1,30.07,19056.7,20667.72708,17752.980804933683,-3655.22708, , , ,2.1577754913702214, 
1,30.08,19183.3,20471.623768054418,17750.60720845033,-3332.523768, , , ,2.017086034785473, 
1,30.09,19363.3,20294.365178157506,17748.234809754813,-2975.265178, , , ,2.0647877397283683, 
1,30.1,19370,20133.582666329305,17745.86360934373,-2807.782666, , , ,2.054713598088615, 
1,30.11,18776.7,19987.270749820324,17743.49360771214,-3254.77075, , , ,3.654801029190671, 
1,30.12,18536.7,19853.718868650296,17741.124805353615,-3361.218869, , , ,3.1194126, 
1,30.13,18430,19731.462802977912,17738.75720276023,-3345.662803, , , ,5.421288061686973, 
1,30.14,18756.7,19619.242680280287,17736.390800422574,-2906.74268, , , ,0.47058061820036334, 
1,30.15,18533.3,19515.968917979728,17734.025598829714,-3026.868918, , , ,3.580539179708173, 
1,30.16,18353.3,19420.69628059665,17731.661598469236,-3111.596281, , , ,3.776064237189776, 
1,30.17,18313.3,19332.60112013202,17729.29879982723,-3063.50112, , , ,2.3576921216838658, 
1,30.18,18703.3,19250.96324,17726.937203388286,-2591.863241, , , ,3.6522936371365957, 
1,30.19,18570,19175.150771480166,17724.57681,-2649.350771, , , ,1.195739314749806, 
1,30.2,18296.7,19104.607274787235,17722.217619050494,-2852.107275, , , ,3.808312332607744, 
1,30.21,18536.7,19038.841263553244,17719.859632113366,-2546.341264, , , ,0.8806925943511396, 
1,30.22,18053.3,18977.41727806118,17717.502849302746,-2968.317278, , , ,2.2855622612530335, 
1,30.23,18146.7,18919.94862913689,17715.147271095768,-2817.448629, , , ,-0.284929066, 
1,30.24,18236.7,18866.090835327035,17712.792897968073,-2673.590835, , , ,2.9180730100573986, 
1,30.25,18466.7,18815.535761158797,17710.439730393817,-2393.035761, , , ,2.5470477950551804, 
1,30.26,18420,18768.008323960177,17708.087768845664,-2392.208324, , , ,2.258895036195968, 
1,30.27,18393.3,18723.26069879914,17705.73701379481,-2374.160699, , , ,2.2618270612786313, 
1,30.28,17833.3,18681.070538231346,17703.387465710926,-2891.970538, , , ,3.036905041526033, 
1,30.29,18203.3,18641.237020171426,17701.039125062238,-2482.13702, , , ,2.277900129558465, 
1,30.3,18546.7,18603.579027944947,17698.691992315467,-2101.079028, , , ,3.387702334922557, 
1,30.31,18103.3,18567.932362090956,17696.346067935854,-2508.832362, , , ,3.535854646126516, 
1,30.32,18073.3,18534.148110930022,17694.00135238716,-2505.048111, , , ,3.6826661929357893, 
1,30.33,18140,18502.090945212232,17691.657846131657,-2406.290945, , , ,-1.270258183, 
1,30.34,17786.7,18471.63774452422,17689.315549630144,-2729.137745, , , ,2.010771392414498, 
1,30.35,17973.3,18442.67601447058,17686.974463341936,-2513.576014, , , ,3.660043206342911, 
1,30.36,18160,18415.103233163663,17684.63458772488,-2299.303233, , , ,3.733949013, 
1,30.37,18396.7,18388.82543604794,17682.295923235324,-2036.325436, , , ,-0.497460518, 
1,30.38,18296.7,18363.75655876695,17679.95847032814,-2111.256559, , , ,-1.666714394, 
1,30.39,18026.7,18339.81753,17677.622229456752,-2357.31753, , , ,0.7894970201186493, 
1,30.4,17870,18316.935899152955,17675.28720107309,-2491.135899, , , ,1.0009179408683389, 
1,30.41,18373.3,18295.04470095806,17672.95338562759,-1965.944701, , , ,3.570853162517086, 
1,30.42,17876.7,18274.08238753229,17670.62078356924,-2441.582388, , , ,2.797712993674828, 
1,30.43,18093.3,18253.992191063186,17668.289395345553,-2204.892191, , , ,3.6423963521540927, 
1,30.44,17746.7,18234.721509994146,17665.959221402554,-2532.22151, , , ,2.4350391787972474, 
1,30.45,18153.3,18216.221772827135,17663.630262184815,-2107.121773, , , ,3.122101573735609, 
1,30.46,18223.3,18198.448090446665,17661.30251813542,-2019.34809, , , ,2.047478394913261, 
1,30.47,17930,18181.35855037452,17658.975989695995,-2295.55855, , , ,2.872443728735688, 
1,30.48,18396.7,18164.914531100654,17656.65067730669,-1812.414531, , , ,3.8295423236636257, 
1,30.49,17863.3,18149.080040474902,17654.32658140619,-2329.98004, , , ,3.738744350056918, 
1,30.5,18163.3,18133.821556920226,17652.003702431724,-2014.721557, , , ,3.602968630029619, 
1,30.51,18313.3,18119.107922824394,17649.68204081903,-1850.007923, , , ,3.4436855093326915, 
1,30.52,17433.3,18104.91013798366,17647.361597002408,-2715.810138, , , ,2.828075910093442, 
1,30.53,18063.3,18091.20098966995,17645.042371414664,-2072.10099, , , ,2.255051340596825, 
1,30.54,17803.3,18077.955205622075,17642.724364487167,-2318.855206, , , ,4.59975695, 
1,30.55,17806.7,18065.149152273894,17640.40758,-2302.649152, , , ,4.102286422678958, 
1,30.56,18200,18052.760695263198,17638.092008331012,-1896.960695, , , ,1.008773881870506, 
1,30.57,18120,18040.769105288666,17635.777659957763,-1964.969105, , , ,1.7014403764890957, 
1,30.58,17710,18029.154910716017,17633.464531955564,-2363.354911, , , ,1.0307371217101122, 
1,30.59,18013.3,18017.89999118803,17631.15262474848,-2048.799991, , , ,0.2170176839622633, 
1,30.6,17663.3,18006.98722804442,17628.84193875908,-2387.887228, , , ,0.21629409402839667, 
1,30.61,17880,17996.40060231289,17626.532474408523,-2160.600602, , , ,1.2134991289923358, 
1,30.62,17853.3,17986.12506032221,17624.224232116463,-2177.02506, , , ,1.858847103381938, 
1,30.63,17793.3,17976.14642681621,17621.917212301138,-2227.046427, , , ,-0.230771301, 
1,30.64,17726.7,17966.45134782662,17619.61141537932,-2283.951348, , , ,0.5842436857192427, 
1,30.65,17536.7,17957.027323937345,17617.306841766298,-2464.527324, , , ,-0.467194825, 
1,30.66,17976.7,17947.862444206374,17615.00349187595,-2015.362444, , , ,0.9993944725849072, 
1,30.67,17676.7,17938.945641969753,17612.701366120673,-2306.445642, , , ,3.2064879452873596, 
1,30.68,17810,17930.266371062437,17610.400464911425,-2164.466371, , , ,1.8287620928366348, 
1,30.69,17820,17921.81477249988,17608.10078865771,-2146.014772, , , ,3.773418558080012, 
1,30.7,17413.3,17913.58141992848,17605.80233776757,-2544.48142, , , ,1.8495465223648624, 
1,30.71,17903.3,17905.557525171047,17603.505112647625,-2046.457525, , , ,-0.381504462, 
1,30.72,18130,17897.73468209654,17601.209113703015,-1811.934682, , , ,1.2695012662401353, 
1,30.73,17493.3,17890.105085150273,17598.914341337448,-2441.005085, , , ,0.6183118558750103, 
1,30.74,17696.7,17882.661210443242,17596.620795953204,-2230.16121, , , ,1.0816171282148335, 
1,30.75,17690,17875.39602786659,17594.328477951072,-2229.596028, , , ,2.0734460036697704, 
1,30.76,18000,17868.30282667734,17592.037387730445,-1912.502827, , , ,2.048798858020432, 
1,30.77,17636.7,17861.375339541613,17589.74752568922,-2268.87534, , , ,-2.277492458, 
1,30.78,17473.3,17854.60754318979,17587.458892223905,-2425.507543, , , ,-1.451121645, 
1,30.79,17710,17847.993806213373,17585.17148772953,-2182.193806, , , ,0.3534864217250154, 
1,30.8,17670,17841.528761770205,17582.88531259969,-2215.728762, , , ,0.3514046099301935, 
1,30.81,17543.3,17835.20734938039,17580.60036722655,-2336.107349, , , ,0.6761976151228267, 
1,30.82,17386.7,17829.024739028122,17578.316652000816,-2486.524739, , , ,0.4883915033962538, 
1,30.83,17743.3,17822.976393153116,17576.034167311776,-2123.876393, , , ,2.5217596676065583, 
1,30.84,17913.3,17817.058024840717,17573.75291354727,-1947.958025, , , ,1.0657466013718684, 
1,30.85,17976.7,17811.26555,17571.472891093697,-1878.765549, , , ,-3.030734166, 
1,30.86,17513.3,17805.59510645605,17569.194100336026,-2336.495106, , , ,-0.05512064, 
1,30.87,17530,17800.043056450457,17566.91654165778,-2314.243056, , , ,0.059782839, 
1,30.88,17636.7,17794.605946086052,17564.640215441057,-2202.105946, , , ,0.38459970278979616, 
1,30.89,17226.7,17789.280541945434,17562.36512206653,-2606.780542, , , ,-0.247881334, 
1,30.9,17446.7,17784.06369,17560.091261913414,-2381.563689, , , ,1.588887510356488, 
1,30.91,17813.3,17778.952593431222,17557.81863535952,-2009.852593, , , ,-0.462707066, 
1,30.92,17643.3,17773.944446255035,17555.547242781195,-2174.844446, , , ,-0.487537123, 
1,30.93,17536.7,17769.076850778896,17553.27708455339,-2276.576851, , , ,-1.976102765, 
1,30.94,17580,17764.26717517155,17551.008161049594,-2228.467175, , , ,0.5139699516555976, 
1,30.95,17680,17759.553190200015,17548.740472641897,-2123.75319, , , ,-0.892930017, 
1,30.96,17700,17754.932775824615,17546.474019700945,-2099.132776, , , ,1.161827840651119, 
1,30.97,17290,17750.40393080258,17544.20880259595,-2504.603931, , , ,-0.285949231, 
1,30.98,17586.7,17745.96480205966,17541.944821694717,-2203.464802, , , ,-2.723535465, 
1,30.99,17880,17741.613677521014,17539.68207736361,-1905.813678, , , ,-1.988149426, 
1,31,17596.7,17737.348955065572,17537.420569967573,-2184.848955, , , ,-1.279821217, 
1,31.01,17926.7,17733.169160929225,17535.160299870135,-1850.669161, , , ,-2.039457297, 
1,31.02,17720,17729.07294137784,17532.901267433386,-2053.272941, , , ,-1.685581515, 
1,31.03,17483.3,17725.07914565275,17530.643473018004,-2285.979146, , , ,-1.096710055, 
1,31.04,18116.7,17721.14651558881,17528.386916983243,-1648.646516, , , ,2.740793723, 
1,31.05,17870,17717.294162572733,17526.131599686945,-1891.494163, , , ,0.750453223, 
1,31.06,17306.7,17713.521168903877,17523.87752148552,-2451.021169, , , ,2.300474752058659, 
1,31.07,17930,17709.826732187008,17521.624682733964,-1824.026732, , , ,1.9530178469608501, 
1,31.08,17896.7,17706.21026847021,17519.37308378586,-1853.710268, , , ,3.1472801181616994, 
1,31.09,17860,17702.671199960147,17517.122724993365,-1886.8712, , , ,0.8132323381477994, 
1,31.1,17646.7,17699.209131487438,17514.873606707228,-2096.709131, , , ,-3.298791025, 
1,31.11,17540,17695.82375119672,17512.625729276788,-2200.023751, , , ,-0.148192104, 
1,31.12,17573.3,17692.514873208864,17510.379093049945,-2163.414873, , , ,-1.114682765, 
1,31.13,17956.7,17689.282449479797,17508.133698373218,-1776.782449, , , ,1.5031219773761957, 
1,31.14,17276.7,17686.126519594716,17505.88954559169,-2453.62652, , , ,-0.130779578, 
1,31.15,17600,17683.04727292482,17503.646635049045,-2127.247273, , , ,0.17178768799488298, 
1,31.16,17570,17680.045017258955,17501.404967087547,-2154.245017, , , ,-1.38278619, 
1,31.17,17490,17677.12020495096,17499.16454204805,-2231.320205, , , ,-4.325796401, 
1,31.18,17246.7,17674.273420772686,17496.925360270016,-2471.773421, , , ,-1.719040304, 
1,31.19,17350,17671.505331654203,17494.687422091476,-2365.705332, , , ,0.7480711617149706, 
1,31.2,17360,17668.81688684438,17492.450727849067,-2353.016887, , , ,-0.236109975, 
1,31.21,17480,17666.20905951937,17490.21527787801,-2230.40906, , , ,0.9537578433972662, 
1,31.22,17073.3,17663.683014955746,17487.98107251213,-2634.583015, , , ,-3.037958945, 
1,31.23,17553.3,17661.240143621537,17485.748112083842,-2152.140144, , , ,-2.944428338, 
1,31.24,17676.7,17658.881917755603,17483.516396924173,-2026.381918, , , ,-0.220531516, 
1,31.25,17600,17656.610081859828,17481.285927362704,-2100.810082, , , ,-1.117616432, 
1,31.26,17663.3,17654.42654489536,17479.056703727656,-2035.326545, , , ,-0.530110613, 
1,31.27,17386.7,17652.333389914755,17476.828726345833,-2309.83339, , , ,-0.156046958, 
1,31.28,17523.3,17650.33300269837,17474.60199554264,-2171.233003, , , ,-1.977288474, 
1,31.29,17500,17648.427912515428,17472.376511642084,-2192.627913, , , ,-1.268271221, 
1,31.3,17326.7,17646.62096,17470.152274966764,-2364.120958, , , ,-1.388732311, 
1,31.31,17540,17644.915250571765,17467.92928583789,-2149.115251, , , ,-0.2581981, 
1,31.32,17513.3,17643.314167548262,17465.70754457527,-2174.214168, , , ,-3.444695361, 
1,31.33,17473.3,17641.821416495943,17463.487051497323,-2212.721416, , , ,-1.157873551, 
1,31.34,17256.7,17640.44102,17461.267806921067,-2427.941018, , , ,-1.990247621, 
1,31.35,17540,17639.177386192674,17459.049811162124,-2143.377386, , , ,-2.565111513, 
1,31.36,17130,17638.035322115542,17456.83306453472,-2552.235322, , , ,-3.839369133, 
1,31.37,17090,17637.020013462898,17454.61757,-2591.220013, , , ,-2.354194759, 
1,31.38,17630,17636.137174258594,17452.40331992449,-2050.337174, , , ,-1.192019337, 
1,31.39,17483.3,17635.392941549075,17450.190322563172,-2196.292942, , , ,-1.076072989, 
1,31.4,17100,17634.794091031486,17447.978575576395,-2578.994091, , , ,-1.173040262, 
1,31.41,17176.7,17634.347939494877,17445.76807927142,-2501.847939, , , ,2.7694889489911376, 
1,31.42,17623.3,17634.062458299795,17443.558833954154,-2054.962458, , , ,-0.586499414, 
1,31.43,17256.7,17633.946341182924,17441.350839929077,-2421.446341, , , ,-1.392588891, 
1,31.44,17230,17634.009098655544,17439.144097499317,-2448.209099, , , ,-2.036117246, 
1,31.45,17646.7,17634.26104,17436.938606966578,-2031.761043, , , ,-0.87591146, 
1,31.46,17500,17634.71350498085,17434.734368631216,-2178.913505, , , ,-2.876527287, 
1,31.47,17250,17635.37883900061,17432.53138279218,-2429.578839, , , ,-3.142679163, 
1,31.48,17246.7,17636.27055837158,17430.329649747022,-2433.770558, , , ,-0.245570347, 
1,31.49,17000,17637.403451349837,17428.129169791955,-2681.603451, , , ,-0.506659603, 
1,31.5,17336.7,17638.793781939818,17425.929943221778,-2346.293782, , , ,1.178712858585335, 
1,31.51,17306.7,17640.459375487088,17423.731970329914,-2377.959375, , , ,-2.409266691, 
1,31.52,16980,17642.419831866686,17421.535251408404,-2706.619832, , , ,-2.101207305, 
1,31.53,17530,17644.69672,17419.339786747925,-2158.896723, , , ,-2.462046918, 
1,31.54,17216.7,17647.313875946034,17417.145576637755,-2474.813876, , , ,-0.563962965, 
1,31.55,17290,17650.29756845781,17414.952621365806,-2404.497568, , , ,0.8889188492190975, 
1,31.56,17356.7,17653.676926257736,17412.760921218614,-2341.176926, , , ,-2.325418793, 
1,31.57,17350,17657.484181358584,17410.57047648133,-2351.684181, , , ,-2.327430314, 
1,31.58,17343.3,17661.755156792347,17408.381287437744,-2362.655157, , , ,-0.289890258, 
1,31.59,17616.7,17666.529724431635,17406.19335437025,-2094.029724, , , ,-1.592877819, 
1,31.6,17236.7,17671.852324961314,17404.006677559904,-2479.352325, , , ,2.1348400733900177, 
1,31.61,17210,17677.772670335944,17401.82125728635,-2511.97267, , , ,-0.815082376, 
1,31.62,17493.3,17684.346415538166,17399.637093827885,-2235.246416, , , ,1.1786085150176207, 
1,31.63,17363.3,17691.636004434917,17397.454187461426,-2372.536004, , , ,2.291770520902144, 
1,31.64,17570,17699.71182010147,17395.272538462526,-2173.91182, , , ,-0.514566826, 
1,31.65,17076.7,17708.653249491937,17393.092147105373,-2676.153249, , , ,2.0794290111826204, 
1,31.66,17303.3,17718.550219991794,17390.91301366276,-2459.45022, , , ,0.8207580769708581, 
1,31.67,17340,17729.504748997388,17388.735138406155,-2433.704749, , , ,1.2155088238066538, 
1,31.68,17693.3,17741.633004152736,17386.558521605617,-2092.533004, , , ,0.6993417092054024, 
1,31.69,17413.3,17755.067717067857,17384.383163529874,-2385.967717, , , ,2.0951123268079876, 
1,31.7,17540,17769.961035646844,17382.20906444627,-2274.161036, , , ,3.6839762711515878, 
1,31.71,17676.7,17786.48801,17380.03622462078,-2153.98801, , , ,0.3656669390410061, 
1,31.72,17190,17804.85102798596,17377.864644318044,-2659.051028, , , ,2.506178612, 
1,31.73,17460,17825.284935172975,17375.694323801297,-2409.484935, , , ,2.5967749951483206, 
1,31.74,17250,17848.06406584538,17373.52526333246,-2642.264066, , , ,1.3181894249460113, 
1,31.75,17463.3,17873.51099726477,17371.357463172062,-2454.410997, , , ,0.7557783740195809, 
1,31.76,17156.7,17902.003627951723,17369.19092357927,-2789.503628, , , ,1.267865015238214, 
1,31.77,17290,17934.009296979642,17367.02564481192,-2688.209297, , , ,1.312315300815966, 
1,31.78,17606.7,17970.079405723955,17364.861627126462,-2407.579406, , , ,-0.993848123, 
1,31.79,17586.7,18010.897922766315,17362.698870778004,-2468.397923, , , ,1.4948599486689302, 
1,31.8,17740,18057.319083973256,17360.537376020293,-2361.519084, , , ,-0.359024897, 
1,31.81,17820,18110.42209997982,17358.377143105718,-2334.6221, , , ,-0.125297784, 
1,31.82,18446.7,18171.59633043742,17356.218172285317,-1769.09633, , , ,2.070771639537725, 
1,31.83,18000,18242.624952259783,17354.060463808786,-2286.824952, , , ,-1.075423259, 
1,31.84,18226.7,18325.811393448257,17351.904017924437,-2143.311393, , , ,-1.196311293, 
1,31.85,18110,18424.110548352015,17349.74883487926,-2358.310548, , , ,-0.464123331, 
1,31.86,17726.7,18541.267483924636,17347.594914918885,-2858.767484, , , ,-3.886575534, 
1,31.87,18826.7,18681.942887169673,17345.442258287585,-1899.442887, , , ,-1.702689886, 
1,31.88,18250,18851.803770471142,17343.29086522829,-2646.00377, , , ,-1.038928622, 
1,31.89,18710,19057.54618133105,17341.14073598258,-2391.746181, , , ,1.3586412883530639, 
